"ОГРН","Полное наименование ОУ по Уставу","Краткое наименование","Адрес ОУ","Должность руководителя","ФИО руководителя","Тип ОУ","Вид ОУ","Телефон","Подведомственность","Район","Адрес сайта","email","Количество групп"
"1027812406126","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №442 Курортного района Санкт-Петербурга","ГБОУ СОШ №442","Санкт-Петербург г, Луговая ул, 4, А, 197738","Исполняющий обязанности директора","Крылова Елизавета Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-24-56","Курортный","Курортный","","school442@rambler.ru","0"
"1027812405422","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №447 Курортного района Санкт-Петербурга","ГБОУ СОШ №447","Санкт-Петербург г, Правды ул, 6, А, 197729","Директор","Маркушева Майя Борисовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-21-84","Курортный","Курортный","","aleksannekra@yandex.ru","0"
"1027812404663","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №450 Курортного района Санкт-Петербурга","ГБОУ СОШ №450","Санкт-Петербург г, Зеленогорск г, Красноармейская ул, 11, Б, 197720","Директор","Харитонова Марина Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-433-46-30","Курортный","Курортный","","schoola450@yandex.ru","0"
"1027812403740","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 466 Курортного района Санкт-Петербурга","ГБОУ СОШ №466","Санкт-Петербург г, Речная ул, 24, А, 197758","Директор","Кусюмова Марина Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-417-20-37","Курортный","Курортный","","school466@mail.ru","0"
"1027812401539","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №541 Курортного района Санкт-Петербурга","ГБОУ СОШ №541","Санкт-Петербург г, Сестрорецк г, Володарского ул, 12, А, 197706","Директор","Карпова Елена Витальевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-24-36","Курортный","Курортный","","school541@mail.ru","0"
"1117847290824","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 545 Курортного района Санкт- Петербурга","ГБОУ СОШ №545","Санкт-Петербург г, Сестрорецк г, Ново-Гагаринская ул, 39, 2, 197704","Директор","Лагутина Елена Борисовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-432-62-01","Курортный","Курортный","","sch545@petersburgedu.ru","0"
"1037821014428","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №353 Московского района Санкт-Петербурга","ГБОУ СОШ №353","Санкт-Петербург г, Пулковское ш, 88, 196140","Директор","Махмудова Екатерина Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-363-74-59","Московский","Московский","","school353@spb.edu.ru","0"
"1037821022040","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №354 Московского района Санкт-Петербурга","ГБОУ СОШ №354","Санкт-Петербург г, Взлетная ул, 5, А, 1, 196210","Директор","Шнырикова Людмила Авенировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-54-23","Московский","Московский","","school354@spb.edu.ru","0"
"1027804894292","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №355 Московского района Санкт-Петербурга","ГБОУ СОШ №355","Санкт-Петербург г, Благодатная ул, 32, А, 196105","Директор","Баринова Татьяна Павловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-388-02-77","Московский","Московский","www.355spb.edusite.ru","school355@spb.edu.ru","0"
"1037821003769","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 362 Московского района Санкт-Петербурга","ГБОУ СОШ №362","Санкт-Петербург г, Витебский пр-кт, 85, А, 2, 196233","Директор","Серова Татьяна Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-65-41","Московский","Московский","","school362@spb.edu.ru","0"
"1027804895194","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №484 Московского района Санкт-Петербурга","ГБОУ СОШ №484","Санкт-Петербург г, Юрия Гагарина пр-кт, 51, А, 196143","Директор","Ефимова Марина Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-241-27-66","Московский","Московский","","school484@spb.еdu.ru","0"
"1037821003956","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 495 Московского района Санкт-Петербурга","ГБОУ СОШ №495","Санкт-Петербург г, Варшавская, 33, А, 196191","Директор","Назарова Татьяна Ивановна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-375-58-16","Московский","Московский","","school495@spb.edu.ru","0"
"1027804899209","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 496 Московского района Санкт-Петербурга","ГБОУ СОШ №496","Санкт-Петербург г, Варшавская ул, 51, А, 2, 196191","Директор","Козлова Наталия Андреевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-53-00","Московский","Московский","","school496@spb.edu.ru","0"
"1027804894260","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №507 Московского района Санкт-Петербурга","ГБОУ СОШ №507","Санкт-Петербург г, Московский пр-кт, 169, А, 196070","Директор","Майорова Елена Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-409-81-41","Московский","Московский","","school507@spb.edu.ru","0"
"1037821020159","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №519 Московского района Санкт-Петербурга","ГБОУ СОШ №519","Санкт-Петербург г, Ленсовета ул, 87, А, 2, 196158","Директор","Ткачёва Галина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-727-08-28","Московский","Московский","","school519@spb.edu.ru","0"
"1037821046273","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 536 имени Т.И.Гончаровой Московского района Санкт-Петербурга","ГБОУ СОШ №536","Санкт-Петербург г, Космонавтов пр-кт, 20, А, 4, 196244","Директор","Дремин Дмитрий Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-379-03-53","Московский","Московский","","school536@spb.edu.ru","0"
"1037821044117","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 594 Московского района Санкт-Петербурга","ГБОУ СОШ №594","Санкт-Петербург г, Победы ул, 10, А, 196070","Директор","Агафонова Наталья Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-371-00-58","Московский","Московский","","school594@spb.edu.ru","0"
"1027804895073","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 643 Московского района Санкт-Петербурга","ГБОУ СОШ №643","Санкт-Петербург г, Варшавская ул, 63, А, 196191","Директор","Андреева Наталия Дмитриевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-375-00-00","Московский","Московский","","school643@spb.edu.ru","0"
"1027804895051","Государственное бюджетное общеобразовательное учреждение Морская школа Московского района Санкт-Петербурга","ГБОУ Морская школа","Санкт-Петербург г, Московский пр-кт, 164, А, 195105","Директор","Орлов Дмитрий Викторович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-409-89-87","Московский","Московский","","school2ev@spb.edu.ru","0"
"1027804895029","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 537 Московского района Санкт-Петербурга","ГБОУ СОШ №537","Санкт-Петербург г, Костюшко ул, 34, А, 196240","Директор","Оленева Наталия Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-23-71","Московский","Московский","","school537@spb.edu.ru","0"
"1027804892939","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №543 Московского района Санкт-Петербурга","ГБОУ СОШ №543","Санкт-Петербург г, Космонавтов пр-кт, 28, А, 4, 196244","Директор","Виноградова Екатерина Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-379-56-06","Московский","Московский","","school543@spb.edu.ru","0"
"1107800001814","Частное общеобразовательное учреждение средняя общеобразовательная школа ""Гимназия ""Северная Венеция""","ЧОУ СОШ ""Гимназия ""Северная Венеция""","Санкт-Петербург г, Московский пр-кт, 82, А, 196084","Директор","Андреева Евгения Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-458-70-80","Московский","","","","0"
"1027804865660","Кадетский пожарно-спасательный корпус ФГБОУ ВО Санкт-Петербургский университет ГПС МЧС России","Кадетский пожарно-спасательный корпус","Санкт-Петербург г, Московский пр-кт, 149, 196105","Директор","Баранов Николай Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-645-20-23","Московский","","","","0"
"1037825019594","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 13 с углубленным изучением английского языка Невского района Санкт-Петербурга","ГБОУ СОШ №13","Санкт-Петербург г, Дыбенко ул, 17, Ж, 3, 193230","Директор","Харчилава Елена Васильевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-585-33-28","Невский","Невский","","school13spb@inbox.ru","0"
"1037825019616","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №14 Невского района Санкт-Петербурга","ГБОУ СОШ №14","Санкт-Петербург г, Крыленко ул, 25, В, 5, 193232","Директор","Широкова Светлана Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-586-69-71","Невский","Невский","","school14@inbox.ru","0"
"1027806069543","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 20 Невского района Санкт-Петербурга","ГБОУ СОШ №20","Санкт-Петербург г, Большевиков пр-кт, 23, Ч, 193232","Директор","Лытко Татьяна Ивановна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-585-42-81","Невский","Невский","","sc20@mail.ru","0"
"1027806079201","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 268 Невского района Санкт-Петербурга","ГБОУ СОШ №268","Санкт-Петербург г, Большевиков пр-кт, 4, А, 2, 193231","Директор","Смирнова Александра Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-589-27-05","Невский","Невский","http://school268.spb.ru","school268@mail.ru","0"
"1037825013820","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №323 Невского района Санкт-Петербурга","ГБОУ СОШ №323","Санкт-Петербург г, Солидарности пр-кт, 1, А, 2, 193312","Директор","Флоренкова Людмила Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-55-85","Невский","Невский","","school323.spb@mail.ru","0"
"1037825005096","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №326 Невского района Санкт-Петербурга","ГБОУ СОШ №326","Санкт-Петербург г, Александровской фермы пр-кт, 11, П, 192174","Директор","Николаева Алла Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-56-87","Невский","Невский","http://www.school-326.ru","school326@yandex.ru","0"
"1027806070038","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №327 Невского района Санкт-Петербурга","ГБОУ СОШ №327","Санкт-Петербург г, Ткачей ул, 9, А, 192029","Директор","Ибрагимова Ирина Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-22-90","Невский","Невский","","school327@spb.edu.ru","0"
"1027806080367","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №331 Невского района Санкт-Петербурга","ГБОУ СОШ №331","Санкт-Петербург г, Бабушкина ул, 65, 192171","Директор","Морозова Любовь Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-61-44","Невский","Невский","","school331@mail.ru","0"
"1037825019506","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 333 Невского района Санкт-Петербурга","ГБОУ СОШ №333","Санкт-Петербург г, Белышева ул, 6, А, 193318","Директор","Дубровин Валерий Александрович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-588-02-75","Невский","Невский","","nbend333@rambler.ru","0"
"1037825019891","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 334 Невского района Санкт-Петербурга","ГБОУ СОШ №334","Санкт-Петербург г, Шелгунова ул, 23, А, 192174","Директор","Нагайченко Наталья Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-362-01-28","Невский","Невский","","shool334@mail.ru","0"
"1037825012235","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №336 Невского района Санкт-Петербурга","ГБОУ СОШ №336","Санкт-Петербург г, Седова ул, 66, А, 192171","Директор","Бурдин Юрий Николаевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-57-57","Невский","Невский","","school336@spb.edu.ru","0"
"1037825012499","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 337 Невского района Санкт-Петербурга","ГБОУ СОШ №337","Санкт-Петербург г, Обуховской обороны пр-кт, 257, А, 192012","Директор","Макаренко Ольга Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-362-42-08","Невский","Невский","","mak337@mail.ru","0"
"1037825018296","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №338 Невского района Санкт-Петербурга","ГБОУ СОШ №338","Санкт-Петербург г, Октябрьская наб, 84, А, 1, 193079","Директор","Брюховецкая Вера Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-576-10-90","Невский","Невский","http://www.school338.ru/","school338@spb.edu.ru","4"
"1037825019693","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №339 Невского района Санкт-Петербурга","ГБОУ СОШ №339","Санкт-Петербург г, Дыбенко ул, 12, 2, 193168","Директор","Кузьмичев Олег Вадимович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-589-17-80","Невский","Невский","","ok339@mail.ru","0"
"1037825021453","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №340 Невского района Санкт-Петербурга","ГБОУ СОШ №340","Санкт-Петербург г, Ольги Берггольц ул, 27, А, 192148","Директор","Дашкова Елена Константиновна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-560-05-63","Невский","Невский","","school_340@mail.ru","0"
"1027806072678","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 341 Невского района Санкт-Петербурга","ГБОУ СОШ №341","Санкт-Петербург г, Дыбенко ул, 24, А, 4, 193168","Директор","Юркевич Марина Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-588-58-98","Невский","Невский","http://school341.ru","school341spb@mail.ru","0"
"1027806085999","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 342 Невского района Санкт-Петербурга","ГБОУ СОШ №342","Санкт-Петербург г, Бабушкина ул, 50, А, 192131","Директор","Денисова Наталия Витальевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-55-95","Невский","Невский","","school342@mail.ru","0"
"1037825012202","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 345 Невского района Санкт-Петербурга","ГБОУ СОШ №345","Санкт-Петербург г, Красных Зорь б-р, 6, 2, литер А, 192174","Директор","Лазарев Анатолий Иванович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-362-44-43","Невский","Невский","","school345@spb.edu.ru","0"
"1027806078343","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №346 Невского района Санкт-Петербурга","ГБОУ СОШ №346","Санкт-Петербург г, Подвойского ул, 18, А, 3, 193231","Директор","Кравченко Вячеслав Игоревич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-588-96-00","Невский","Невский","","school346@mail.ru","0"
"1037825011586","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №350 Невского района Санкт-Петербурга","ГБОУ СОШ №350","Санкт-Петербург г, Тельмана ул, 34, Б, 193230","Директор","Мельников Дмитрий Сергеевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-446-43-98","Невский","Невский","","school350@spb.edu.ru","0"
"1037825009133","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №39 Невского района Санкт-Петербурга","ГБОУ СОШ №39","Санкт-Петербург г, Октябрьская наб, 118, А, 9, 193149","Директор","Щепихина Любовь Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-441-12-03","Невский","Невский","","school39@inbox.ru","0"
"1027806074790","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 497 Невского района Санкт-Петербурга","ГБОУ СОШ №497","Санкт-Петербург г, Октябрьская наб, 70, А, 2, 193079","Директор","Коноплёва Ольга Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-446-17-62","Невский","Невский","http://www.school497.ru","school497@mail.ru","0"
"1037825002049","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 512 Невского района Санкт-Петербурга","ГБОУ СОШ №512","Санкт-Петербург г, Народная ул, 44, С, 193315","Директор","Тихонова Галина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-446-15-46","Невский","Невский","http://www.school512.ru","school512@mail.ru","0"
"1027806070050","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 516 Невского района Санкт-Петербурга","ГБОУ СОШ №516","Санкт-Петербург г, Народная ул, 63, А, 193315","Директор","Смирнова Любовь Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-446-83-50","Невский","Невский","","school516@spb.edu.ru","0"
"1037825015865","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №527 Невского района Санкт-Петербурга","ГБОУ СОШ №527","Санкт-Петербург г, 2-й Рабфаковский пер, 1, Н, 4, 192012","Директор","Иванова Ирина Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-362-45-77","Невский","Невский","","school527@mail.ru","0"
"1037825032420","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 557 Невского района Санкт-Петербурга","ГБОУ СОШ №557","Санкт-Петербург г, Караваевская ул, 6, А, 192177","Директор","Большаков Илья Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-707-20-00","Невский","Невский","http://school557.ru/","spb-school557@yandex.ru","0"
"1027806075736","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №569 Невского района Санкт-Петербурга","ГБОУ СОШ №569","Санкт-Петербург г, Рыбацкий пр-кт, 29, А, 2, 192076","Директор","Королева Инна Витальевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-707-32-74","Невский","Невский","","school569@km.ru","5"
"1027806075296","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 570 Невского района Санкт-Петербурга","ГБОУ СОШ №570","Санкт-Петербург г, Шлиссельбургский пр-кт, 10, А, 192076","Директор","Фомина Надежда Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-34-73","Невский","Невский","http://school570.spb.ru","schools570@yandex.ru","0"
"1027806082094","Государственное бюджетное общеобразовательное учреждение школа №574 Невского района Санкт-Петербурга","ГБОУ СОШ №574","Санкт-Петербург г, Шлиссельбургский пр-кт, 24, 2, Литер А, 192076","Директор","Волкова Марина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-30-44","Невский","Невский","","school574@yandex.ru, glana@aanet.ru","11"
"1037825007131","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 591 Невского района Санкт-Петербурга","ГБОУ СОШ №591","Санкт-Петербург г, Большевиков пр-кт, 28, А, 193232","Директор","Чепёлкина Людмила Петровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-585-11-02","Невский","Невский","","shkola591@yandex.ru","0"
"1037825016316","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №667 Невского района Санкт-Петербурга","ГБОУ СОШ №667","Санкт-Петербург г, Джона Рида ул, 3, А, 1, 193318","Директор","Назарова Светлана Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-440-16-74","Невский","Невский","http://667.gou.spb.ru","667spb@mail.ru","0"
"1037843095421","Частное общеобразовательное учреждение ""Культурологическая школа индивидуального развития ""Праздник+""","ЧОУ ""Праздник+""","Санкт-Петербург г, Реки Фонтанки наб, 21, 191011","Директор","Нотяг Татьяна Витальевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-447-25-34","Невский","Невский","","van@petersburgedu.ru","0"
"1027810241810","Санкт-Петербургское частное общеобразовательное учреждение средняя общеобразовательная школа ""Православная общеобразовательная школа святого благоверного великого княза Александра Невского""","СПБ ЧОУ П школа АН","Санкт-Петербург г, Тельмана ул, 48, 2, 193232","Директор","Каранаева Наталья Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-586-78-86","Невский","","","","0"
"1037825035918","Частное общеобразовательное учреждение дошкольного и полного среднего образования ""Школа индивидуального обучения ""Шанс""","ЧОУ школа ""Шанс""","Санкт-Петербург г, Пинегина ул, 21, 26, 192148","Директор","Туренков Никита Иванович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-568-03-35","Невский","Невский","","shance91@petersburgedu.ru","0"
"1167847218098","Государственное бюджетное общеобразовательное учреждение школа №690 Невского района Санкт-Петербурга","ГБОУ СОШ №690","Санкт-Петербург г, Русановская ул, 15, А, 2, 193149","Директор","Соловьева Виктория Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-241-32-12","Невский","","","","0"
"1037828004367","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 47 имени Д.С. Лихачева Петроградского района Санкт-Петербурга","ГБОУ СОШ №47","Санкт-Петербург г, Плуталова ул, 24, А, 197136","Директор","Рыхлова Валентина Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-498-17-59","Петроградский","Петроградский","http://47.shkola.hc.ru","school47Lihachova@gmail.com","0"
"1037828004389","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 50 Петроградского района Санкт-Петербурга","ГБОУ СОШ №50","Санкт-Петербург г, Малая Разночинная ул, д. 2-4, литер А, 197198","Директор","Зомитева Марина Иосифовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-54-85","Петроградский","Петроградский","school50.info","poltinnik-50@mail.ru","0"
"1037828004411","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 51 Петроградского района Санкт-Петербурга","ГБОУ СОШ №51","Санкт-Петербург г, Чкаловский пр-кт, 22, А, 197110","Директор","Березяк Элина Арвовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-62-12","Петроградский","Петроградский","http://school.planeta51.ru","planeta_51@mail.ru","0"
"1027806887371","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №84 имени дважды Героя Советского Союза П.А.Покрышева Петроградского района Санкт-Петербурга","ГБОУ СОШ №84","Санкт-Петербург г, Монетная Б. ул, 2, А, 197101","Директор","Тарасова Светлана Игоревна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-232-05-01","Петроградский","Петроградский","www.spb-school-84.ucoz.ru","shc84@list.ru","0"
"1037828001683","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №87 Петроградского района Санкт-Петербурга","ГБОУ СОШ №87","Санкт-Петербург г, Введенская ул, 16-18, А, 197198","Директор","Муляр Ирина Вячеславовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-64-59","Петроградский","Петроградский","","sh_87@mail.ru","0"
"1027806892827","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №86 Петроградского района Санкт-Петербурга","ГБОУ СОШ №86","Санкт-Петербург г, Мира ул, 4, А, 197101","Директор","Лукашкин Сергей Сергеевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-246-01-02","Петроградский","Петроградский","www.sch86.spb.ru","school86@list.ru","0"
"1037843050024","Частное общеобразовательное учреждение ""ШКОЛА ""РИД""","ЧОУ ""ШКОЛА ""РИД""","Санкт-Петербург г, Лиговский пр-кт, 29, 191036","Директор","Шаповалова Гюльнара Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-234-48-60","Петроградский","Петроградский","","reed.spb@petersburgedu.ru","0"
"1037828016500","Частное общеобразовательное учреждение ""Немецкая школа ""Иоганн-Гете-Шуле""","ЧОУ Гете Шуле","Санкт-Петербург г, Бармалеева ул, 14, А, 197136","Директор","Бырева Татьяна Ивановна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-232-84-03","Петроградский","Петроградский","","goetheschule@petersburgedu.ru","0"
"1027808913330","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 413 Петродворцового района Санкт-Петербурга","ГБОУ СОШ №413","Санкт-Петербург г, Волхонское ш, 26, А, 198515","Директор","Бояр Надежда Леонидовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-421-40-79","Петродворцовый","Петродворцовый","school413-spb.ru","school.413@yandex.ru","0"
"1027808913230","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №319 Петродворцового района Санкт-Петербурга","ГБОУ СОШ №319","Санкт-Петербург г, Петергоф г, Бобыльская дор, 59, А, 2, 198504","Директор","Шкорина Наталья Леонидовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-241-31-02","Петродворцовый","Петродворцовый","","sch319@rambler.ru","0"
